Speaker,Utterance,Dialogue_Act,Dialogue_Id,Dialogue_Act_ISO
b,i got right through to to somebody to speak to me,confirm,092511009,answer
b,i don't get a menu,confirm,092511009,answer
b,um it's accounts department actually,inform,092511009,inform
a,yes,backch,092511009,feedback
b,hiya,greet,092628009,greeting
b,i'm on income uh s not incoming calls at the minute,inform,092628009,inform
a,right,ackn,092628009,feedback
b,and i's just wondering,inform,092628009,inform
b,could i swap over to outgoing as well but have like a limit put on um yeah more like a call level where as if it gets to that go over that level it will go back to incoming right yeah it's double,reqModal,092628009,directive
a,um or a barring you mean you know where you can bar the outgoing calls or do you mean like a call level right i don't believe there is such as service um but you can put a barring on yourself oh do you have your telephone number yeah yeah okay,reqInfo,092628009,directive
a,you know where you can bar the outgoing calls,reqInfo,092628009,directive
a,or do you mean like a call level,reqInfo,092628009,directive
b,um,backch,092628009,feedback
b,yeah,answ,092628009,answer
b,more like a call level where as if it gets to that go over that level it will go back to incoming,answElab,092628009,inform
a,right,ackn,092628009,feedback
a,i don't believe there is such as service um,expressOpinion,092628009,inform
a,but you can put a barring on yourself,inform,092628009,inform
b,right,ackn,092628009,feedback
a,oh do you have your telephone number,reqInfo,092628009,directive
b,yeah,answ,092628009,answer
b,it's double,answElab,092628009,inform
a,yeah,ackn,092628009,feedback
a,yeah,ackn,092628009,feedback
b,double,answElab,092628009,inform
a,okay,ackn,092628009,feedback
b,oh morning,greet,092715010,greeting
b,i've got um a B T Freestyle thousand um telephone um with the um answerphone thing uh in the base which is not working,inform,092715010,inform
b,right,ackn,092715010,feedback
a,uh hmm,backch,092715010,feedback
a,right,backch,092715010,feedback
a,right,ackn,092715010,feedback
a,have you had it some time or,reqInfo,092715010,directive
b,uh well,init,092715010,discourse
a,oh oh right,ackn,092715010,feedback
a,i see,ackn,092715010,feedback
a,right,ackn,092715010,feedback
a,i mean we do have a group who can sort of do you know repairs on the phone,inform,092715010,inform
a,they could maybe sort of tell you you know whether they'd be able to do it and how much it might be,expressPossibility,092715010,inform
b,uh hmm,backch,092715010,feedback
b,yeah,ackn,092715010,feedback
a,yeah,ackn,092715010,feedback
a,just bear with me,hold,092715010,turn
a,and i'll get the number for you,informIntent,092715010,commissive
b,thank you,thank,092715010,thanking
a,yep,init,092715010,discourse
a,the number for them,refer,092715010,None
a,they're called hello yep their number's double double,inform,092715010,inform
a,hello,greet,092715010,greeting
b,hello,greet,092715010,greeting
a,yep,ackn,092715010,feedback
a,their number's double double,inform,092715010,inform
b,uh yes,echo,092715010,feedback
b,yes,ackn,092715010,feedback
a,double double,inform,092715010,inform
b,oh hello uh,greet,092739011,greeting
b,i did speak to a gentleman yesterday,inform,092739011,inform
b,i'm sorry,expressRegret,092739011,apology
b,you must have loads of gentlemen in the office have you,reqInfo,092739011,directive
a,hello,backch,092739011,feedback
a,right,ackn,092739011,feedback
a,yes yeah yes please yeah sorry yes yes,answ,092739011,answer
b,right,ackn,092739011,feedback
b,so,init,092739011,discourse
b,i can't remember his name right,inform,092739011,inform
b,i i received my bill yesterday morning,inform,092739011,inform
b,it was rather fat with paper,inform,092739011,inform
b,and i knew it was wrong,inform,092739011,inform
b,the bill was wrong right,inform,092739011,inform
b,now then,init,092739011,discourse
b,um i have i've now sorted it out i have,inform,092739011,inform
b,would you like to take my customer reference,offer,092739011,commissive
a,yeah,backch,092739011,feedback
a,yes please,accept,092739011,agreement
b,right,init,092739011,discourse
a,yeah,backch,092739011,feedback
a,yes,ackn,092739011,feedback
a,yes,ackn,092739011,feedback
b,oh hi,greet,092807008,greeting
b,i've just um had a new phone line put on this morning,inform,092807008,inform
b,and my number's um and it hasn't got um the Call Back on it,inform,092807008,inform
a,mm hmm,backch,092807008,feedback
b,um and it hasn't got um the Call Back on it,inform,092807008,inform
a,mm hm,ackn,092807008,feedback
a,yeah,ackn,092807008,feedback
b,and it hasn't got um the Call Back on it,inform,092807008,inform
b,oh can you give me the number i ring for um home mover service,reqInfo,092912012,directive
a,i'm sorry,pardon,092912012,apology
b,the home mover service when i want a line,reqInfo,092912012,directive
a,oh right f,ackn,092912012,feedback
a,i can help you with that,offer,092912012,commissive
a,is it for a residential line,reqInfo,092912012,directive
b,it is,answ,092912012,answer
b,yes,answElab,092912012,inform
a,yeah,ackn,092912012,feedback
a,no,negate,092912012,disagreement
a,i can help you with that,inform,092912012,inform
a,that's no problem,inform,092912012,inform
b,i'm actually already talking to one of your colleagues it's um thanks,inform,092912012,inform
b,it's um thanks,inform,092912012,inform
a,yeah,ackn,092912012,feedback
a,yeah,ackn,092912012,feedback
a,right,ackn,092912012,feedback
a,let me just get the details for you,informIntent,092912012,commissive
a,i won't keep you a second,hold,092912012,turn
b,thanks,thank,092912012,thanking
b,yeah,ackn,092922007,feedback
b,um i've just phoned up about the call barring,inform,092922007,inform
b,um apparently i've got a letter through but no pin number,inform,092922007,inform
b,is that the correct procedure,reqInfo,092922007,directive
a,so,init,092922007,discourse
a,you've just asked for the call barring,confirm,092922007,answer
a,and you've had confirmation but no pin yeah,confirm,092922007,answer
b,yeah,ackn,092922007,feedback
b,and we've had no pin number,inform,092922007,inform
b,and now i spoke to a lady before,inform,092922007,inform
b,and she said that she'd be sending one out,inform,092922007,inform
b,so,init,092922007,discourse
a,yeah,ackn,092922007,feedback
a,that does come separately to the confirmation for security reasons,inform,092922007,inform
a,so,init,092922007,discourse
a,if you've had the confirmation of the call barring today,inform,092922007,inform
a,you should get the pin tomorrow,inform,092922007,inform
b,right,backch,092922007,feedback
b,no,negate,092922007,disagreement
b,she's sending it out though,inform,092922007,inform
b,i've spoke to the woman,inform,092922007,inform
b,so,init,092922007,discourse
b,it's i need that pin number do i,reqInfo,092922007,directive
a,the of you do because um i mean you can put the call barring on without the pin number but you can't get through it without the pin so if you put the call barring on you can't lift it until you receive the pin number you see well no i mean you can put the bar on and that'll that'll bar straight away but if you want to make a call um before you get the pin number you can't so you can't use the phone in effect so you need to wait 'til you get your pin number that's what i'm saying no you can't unbar it and make a phone call without your pin number alright thanks bye,backch,092922007,feedback
a,you do,answ,092922007,answer
a,because um i mean you can put the call barring on without the pin number,answElab,092922007,inform
a,but you can't get through it without the pin so if you put the call barring on you can't lift it until you receive the pin number you see well no i mean you can put the bar on and that'll that'll bar straight away but if you want to make a call um before you get the pin number you can't so you can't use the phone in effect so you need to wait 'til you get your pin number that's what i'm saying no you can't unbar it and make a phone call without your pin number alright thanks bye,answElab,092922007,inform
a,so,init,092922007,discourse
a,if you put the call barring on,inform,092922007,inform
a,you can't lift it until you receive the pin number you see,inform,092922007,inform
b,oh uh uh doesn't take effect you mean,confirm,092922007,answer
a,well,init,092922007,discourse
a,no,negate,092922007,disagreement
a,i mean you can put the bar on and that'll that'll bar straight away,inform,092922007,inform
a,but if you want to make a call um before you get the pin number,inform,092922007,inform
a,you can't,inform,092922007,inform
a,so,init,092922007,discourse
a,you can't use the phone in effect,inform,092922007,inform
a,so,init,092922007,discourse
a,you need to wait 'til you get your pin number,inform,092922007,inform
b,yeah,backch,092922007,feedback
b,um hmm,init,092922007,discourse
b,can can i unbar it without the pin number,reqInfo,092922007,directive
