Speaker,Utterance,Dialogue_Act,Dialogue_Act_ISO
SYS,I have just the package for you!,offer,commissive
SYS,How about a 7 day trip in a 3 star hotel for 2881.29 USD?,offer,commissive
USR,sweet!,request,directive
USR,that's in fukuoka?,request,directive
USR,what amenities does the hotel have?,request,directive
SYS,"The hotel has free wifi, but for only 10 dollars more, I can offer you a 3.5 star hotel with breakfast AND wifi included.",offer,commissive
USR,And if we increase the budget by 1000 ... anything lookin good?,inform,inform
SYS,"I can offer you a 7 day, 3 star trip to Fukuoka for 3727.11USD",offer,commissive
USR,"meh, i'd rather the 2890 one then",switch_frame,
SYS,Would you like to know more about it or shall I book it for you?,suggest,directive
USR,"well we got 3.5 star, breakfast and wifi .. whats the hotel called?",confirm,answer
SYS,It's called Historic Mansion Hotel.,inform,inform
USR,oh sweet i've heard of that place.,request,directive
USR,what are the dates ?,request,directive
SYS,Your departure is on August 30th and you return September 4th.,inform,inform
USR,thats perfect!,inform,inform
USR,ok - lets book it for 4 adults,inform,inform
SYS,Great!,inform,inform
SYS,"Your reservation is complete, you will receive a confirmation email shortly.",inform,inform
USR,thank you wozbot :slightly_smiling_face: toodles,thankyou,thanking
USR,I need to get to Atlanta pronto.,inform,inform
USR,I have to leave on August 25th.,inform,inform
SYS,"Okay, let’s see how I can help, where are you leaving from?",request,directive
USR,I am leaving from London.,inform,inform
USR,"I want your absolute  best hotel in Atlanta, whichever one is known for having celebrities stay there.",inform,inform
SYS,OK!,offer,commissive
SYS,"I found you the best hotel, but you would have to leave on the 30th or for the 25th we have the supreme canopy resort which has a 3 star rating",offer,commissive
USR,"You don't understand, it is extremely important that I get to ,Atlanta from London on August 25, or even a little earlier and I need to look at anything you have available that is at least a 4 star rating.",inform,inform
USR,No celebrity would stay at a 3 star hotel.,inform,inform
USR,The 30th is too late.,inform,inform
SYS,How about a little later?,offer,commissive
SYS,The highest rated hotel is 3.5 stars does that work?,offer,commissive
SYS,I have one that departs on the 26th,offer,commissive
USR,No that won't work either.,inform,inform
USR,"I told you twice now, I have to leave the 25th or earlier.",inform,inform
USR,You obviously can't help me.,inform,inform
SYS,I am sorry for being an inconvenience.,sorry,apology
USR,You guys suck!,,
USR,"Hey look, I got to get to Lima.",inform,inform
USR,I need to trap a pokemon,inform,inform
SYS,Sure thing!,request,directive
SYS,And where will you be leaving from?,request,directive
USR,I’m leaving from Chicago!,inform,inform
SYS,Do you have a preference for dates?,request,directive
SYS,Or a budget?,request,directive
USR,We need to leave on Saturday August 27!,inform,inform
USR,"Unfortunately, all I've got is 3000 dollars.",inform,inform
USR,I also shouldmention that we're two adults,inform,inform
SYS,And for how many days do you expect to be vacationing?,request,directive
USR,As long as I need to!,inform,inform
USR,I can return whenever I feel like,inform,inform
SYS,"How about 7 days at the Wolf Inn, a 3.5 star resort for only 2095.50 USD?",offer,commissive
USR,"Guess what, I want to go to Pun Cana now.",request,directive
USR,What would that cost me?,request,directive
SYS,I can offer you 11 days in Punta Cana starting at 1863.80 USD,offer,commissive
USR,What is the hotel like?,moreinfo,directive
SYS,It's 2.5 stars with a 7.15/10 user rating.,inform,inform
SYS,Breakfast and wifi are included,inform,inform
USR,When do we leave?!,request,directive
SYS,August 30th and you return September 9th.,suggest,directive
SYS,"I can also offer you a 3.5 star hotel for only 100 dollars more but breakfast is not included, however flights are on the same days.",suggest,directive
USR,"I was also thinking, what about leaving August 17?",inform,inform
SYS,I have one here leaving on August 27th at a 3 star for 11 days at a price of 1899.78 USD.,confirm,answer
SYS,Shall I also look into August 17th?,confirm,answer
USR,OH!,request,directive
USR,I like that one on August 27th.,request,directive
USR,What is the hotel called?,request,directive
SYS,Scarlet Peaks Hotel.,inform,inform
USR,Ok… LET’S BOOK IT!,inform,inform
SYS,Excellent!,inform,inform
SYS,I shall execute the booking.,inform,inform
USR,Thanks!,thankyou,thanking
USR,"i need to get away from my life i need your help in finding a place to go to in Belem, preferably with very few people around something simple but at the same time very luxurious  with a private villa and a spa where my best friend and I can just relax in our private beach oh and we need a chef to cook us vegan meals",inform,inform
SYS,Will it just be you two on this trip?,confirm,answer
SYS,when are your ideal departure dates?,confirm,answer
USR,"Just the 2 of us, we are kinda famous so you have to promise me full confidentiality no one must know about this.",inform,inform
USR,We need to be back by September the 3 cause we kinda have a commitment  on the 4th,inform,inform
SYS,Where will you be departing from?,request,directive
USR,"we will leave from  Hiroshima i think, i never know what city i'm in, yes Hiroshima",inform,inform
SYS,I have found the perfect destination for you!,offer,commissive
SYS,The Zion Hotel!!!!,offer,commissive
SYS,"Its a 9 day stay for this 4.5/5 star hotel, It has a beach and other wonderful amenities.",offer,commissive
SYS,In total for the two of you with business seating it will be 12873,offer,commissive
USR,"trust me, money is not an issue can you give me the dates and times for the flights please my manager usually takes care of this sort of thing so i have to make sure neither my friend and I have commitments",request,directive
SYS,"11:00 am - Friday, August 26th 2016  to 10:21 pm - Friday, September 2nd 2016",inform,inform
USR,OMG!,confirm,answer
USR,that is so awesome just want to make sure we are leaving from Hiroshima,confirm,answer
SYS,Yes you will be.,suggest,directive
SYS,Should i go ahead and book that for you?,suggest,directive
USR,yes please go ahead and make sure to keep it confidential we do not want to be bothered,inform,inform
SYS,"It's booked, enjoy!",inform,inform
USR,ayoooo.,inform,inform
USR,spring break buddy.,inform,inform
USR,I wanna go somewhere nice and cold for spring break :smile: Toronto maybe?,inform,inform
SYS,Hey there!,request,directive
SYS,Where will you be flying out from?,request,directive
USR,We are leaving from Hogsmeade.,inform,inform
USR,It is a terrible place and we wanna get awayyyyy,inform,inform
SYS,How many people will you be traveling with for this trip?,request,directive
USR,"Me, Ron, Harry, and Hagrid.",inform,inform
USR,4 of us,inform,inform
SYS,I can't seem to find any flights leaving Hogsmeade.,offer,commissive
SYS,Do you have another city you could depart from?,offer,commissive
SYS,I could book you a cheap stay in Kyoto if you fly out from Nagoya.,offer,commissive
USR,I don't wanna go to Kyoto... how about Nagoya to Toronto???,inform,inform
SYS,I can book you a stay in the Hotel Richard from August 24th to September 2nd.,offer,commissive
SYS,The total cost of this package is 10986.39USD.,offer,commissive
SYS,How does that sound?,offer,commissive
USR,that's like 11 grand oh my god!!,inform,inform
USR,I need to spend like... 1900 or 2900 MAX.,inform,inform
USR,Is there anything cheaper to Paris?,inform,inform
SYS,How about a stay at Paris' Autumn Treasure Hotel from the 27th of August until the 6th of September?,offer,commissive
SYS,At 2789.83USD this falls well within your budget.,offer,commissive
USR,I just need a package to Toronto for less than 2900,inform,inform
SYS,"I can offer you a package to Toronto which is only 2275.60USD, however your stay would be from the 17th of August to the 27th.",offer,commissive
USR,....is there anything to Paris within my dates???,switch_frame,
SYS,Unfortunately I cannot offer you any packages for Paris.,sorry,apology
SYS,Would you like to try another destination?,sorry,apology
USR,let's try Toronto again.,request,directive
USR,where would we leave from&gt;,request,directive
SYS,If you are flexible with your city of departure I can offer you a cheaper Toronto package which leaves from Calgary.,sorry,apology
SYS,Unfortunately this trip is from the 17th to the 24th of August.,sorry,apology
USR,Ok.... well maybe we'll just miss a few days of class that week.,request,directive
USR,How much is that package?,request,directive
SYS,The total cost of this package is 1568.64 USD.,suggest,directive
SYS,"It includes a stay in the Hotel Eric Perrier, a 4-star hotel with free breakfast and free wifi.",suggest,directive
SYS,Would you like me to book this package?,suggest,directive
USR,Wow sweet!,confirm,answer
USR,That's for the 4 of us?,confirm,answer
SYS,This is a package for four.,affirm,answer
USR,Great.,inform,inform
USR,ok let's book it,inform,inform
SYS,Done!,inform,inform
SYS,Your trip has been booked.,inform,inform
SYS,Enjoy your stay!,inform,inform
USR,great tahnk you,thankyou,thanking
USR,"Hi there… I need to get some overseas inspiration for my new novel… I’ve got a bit of writers block here in Ciudad Juarez, too much going on",inform,inform
SYS,Are there any places you have in mind?,request,directive
USR,I was thinking about Manaus.,inform,inform
USR,I’m looking to spend a good week away,inform,inform
SYS,Are you looking for specific dates?,request,directive
USR,Not really…but I’m on a budget (of course - being a writer and what not).,inform,inform
USR,4500 is what I’ve got to spend.,inform,inform
USR,"Also, my wife and son will be accompanying me",inform,inform
SYS,I have one result for a flight from Ciudad Juarez to Manaus.,suggest,directive
SYS,"It is an 8 day stay at a 3.5 star hotel, they offer free breakfast, wifi and parking.",suggest,directive
SYS,The price you'll be looking at is 4178.82.,suggest,directive
SYS,Would you like me to book this?,suggest,directive
USR,I’m wondering about Sendai as well though- I could use a little Oriental flare in my writing.,inform,inform
USR,Anything available from Ciudad Juarez within my budgeT?,inform,inform
SYS,"Unfortunately, there are no flights to Sendai within your budget.",sorry,apology
USR,ok… Well are there any other options in Manaus?,switch_frame,
USR,I just don’t wanna jump at the first thing..,switch_frame,
SYS,"Sadly, no.",sorry,apology
SYS,There is only the 8 day stay at the 3.5 star hotel.,sorry,apology
USR,And what is that hotel called?,request,directive
SYS,Serene Garden.,offer,commissive
SYS,"There is a flight at 10:am on August 25th, and a 3:00 am on August 30th.",offer,commissive
SYS,Would you like me to book one of these flights?,offer,commissive
USR,"10 am is far more reasonable travelling with a child, so the August 25th package please.",inform,inform
SYS,Wonderful!,inform,inform
SYS,Your flight has been booked!,inform,inform
SYS,Have a great day and a splendid vacation!,inform,inform
USR,Terrific :smile: Thanks for your service!,thankyou,thanking
USR,Biebs here.,inform,inform
USR,I wanna book a vacation asap.,inform,inform
SYS,Hi how may I help you!,greeting,greeting
USR,"Mah closest friend, Madonna and I want to go to St. Louis.",inform,inform
USR,What can you offer.,inform,inform
USR,"I only want the best, if not I'm going elsewhere.",inform,inform
SYS,"Okay let me try and find the best package for you, where are you leaving from and when would you like to?",request,directive
USR,"Well, I'm THE Biebs, so you should know where I'm leaving from.",inform,inform
